name,COUNT,AREA,MIN (Band 1),MAX (Band 1),MEAN (Band 1),STDDEV (Band 1),MIN (Band 2),MAX (Band 2),MEAN (Band 2),STDDEV (Band 2),MIN (Band 3),MAX (Band 3),MEAN (Band 3),STDDEV (Band 3),MIN (Band 4),MAX (Band 4),MEAN (Band 4),STDDEV (Band 4),MIN (Band 5),MAX (Band 5),MEAN (Band 5),STDDEV (Band 5)
"BDWY",9788,1.337589906800000,0.04218246415257454,0.4901136159896851,0.1918114680944533,0.09547203626377965,0.08674921840429306,1.185364961624146,0.4804878206097706,0.2503267390263682,0.08862694352865219,1.405154347419739,0.4675129145394493,0.2461794000172000,0.2406447827816010,4.468566894531250,1.683461059929218,0.9362015927721045,0.6855767369270325,9.027754783630371,3.778534033984662,1.945274442233811
"D130-7-1-1",18275,2.497390227500000,0.03361525386571884,0.5129302740097046,0.1514767806399129,0.08792430594589015,0.03874345123767853,0.6502814292907715,0.1931323952907658,0.1116517664960796,0.07613717764616013,1.226983666419983,0.3250879676776611,0.2014993313158601,0.2601193785667419,3.812054395675659,1.314544817678905,0.7750386739504849,0.7342154383659363,8.887868881225586,3.628074604294042,1.876312889319621
"D135-6-2",12335,1.685652993500000,0.04072730988264084,0.9767947196960449,0.2204525458218358,0.1048703413922513,0.05552445352077484,1.169400930404663,0.3512595015583637,0.2059562731802609,0.08452303707599640,2.638074398040771,0.5154922147088560,0.2941967606425349,0.2478146255016327,4.418004035949707,1.619068477446850,0.9537272346358885,0.6872017383575439,9.302338600158691,3.933909797755436,2.109287908970971
"E6",8524,1.164856596400000,0.01307347603142262,0.3534789681434631,0.06544729179459267,0.04384517139775308,0.01505111902952194,0.3671602308750153,0.07209037471753171,0.04723165281860772,0.04007454589009285,0.7403956651687622,0.1968020139483220,0.1064734238656013,0.07058206200599670,0.9297044277191162,0.3535476429462223,0.1728631174708423,0.6261815428733826,7.485460758209229,2.947071365763859,1.542115120902170
"F11",11283,1.541890776300000,0.02175869420170784,0.4127495884895325,0.07676962817169158,0.04232670913664793,0.03158566728234291,0.4040499031543732,0.1250398304509211,0.04745289253413840,0.07746794819831848,1.425607085227966,0.2656606652458687,0.1379756641198117,0.1414014846086502,1.857620716094971,0.6869486064421394,0.2940811997219777,0.7055051922798157,7.441415786743164,4.167588488166871,1.561291940667032
"F3",9141,1.249173410100000,0.01174749154597521,0.2042737603187561,0.04585004933284383,0.03373274447653532,0.01175319124013186,0.2076879292726517,0.04642606957043000,0.03219380228678734,0.05696905031800270,0.8938562870025635,0.2252949846130256,0.1214589370073948,0.05741277337074280,0.6783578395843506,0.2517381825136604,0.1199259514794376,0.5751610994338989,5.483981609344482,2.497974422584150,1.264814866624067
"GL",7217,0.9862470737000001,0.01938128657639027,0.1652924418449402,0.06050894490174882,0.02784021115661482,0.02983400411903858,0.2987306416034698,0.1215589767688693,0.05046526471362094,0.06959442049264908,0.8154417276382446,0.2668313965701045,0.1193853694879261,0.06857414543628693,0.8043553233146667,0.3615958202799074,0.1716050833089353,0.5968399047851563,6.206646919250488,3.041152392726072,1.530346031104920
"GLSJNCT",9089,1.242067292900000,0.04696378856897354,0.6287071704864502,0.1835217846108488,0.08994613053811076,0.04111927002668381,0.7723322510719299,0.2113907706229773,0.1316818938774362,0.09924557060003281,1.691595077514648,0.4355009882807707,0.2694801805609632,0.2447049468755722,4.535292625427246,1.529048982123584,1.005538015125048,0.6560823321342468,8.561968803405762,3.395930146807715,1.935355177495382
"GWAS-W01",41360,5.652096296000001,0.03041273355484009,0.7417294383049011,0.1339414574849874,0.06798797297248918,0.04024029150605202,1.125607371330261,0.2466479436131429,0.1402431574749693,0.06278030574321747,1.482278823852539,0.3353367676401809,0.1837783436439303,0.2523365020751953,3.567779541015625,1.159611670488431,0.5308137517006420,0.7178426384925842,8.985974311828613,3.392079470508392,1.322716881950531
"GWAS-W02",25248,3.450293212800000,0.03153039515018463,0.5935782790184021,0.1491414381295009,0.06745988356229254,0.05344661697745323,0.9593733549118042,0.2530002057275242,0.1196050306241579,0.07272798568010330,1.829163432121277,0.4043930120635142,0.2204352584162892,0.2750754654407501,3.231486558914185,1.127363824048309,0.4991051980309670,0.8127512931823730,6.712720394134521,2.984756384141677,1.140536184325222
"GWAS-W12",21112,2.885083583200000,0.03684872388839722,0.4924108684062958,0.1533349909381705,0.06728620698948080,0.04364036023616791,0.9572974443435669,0.3133713086176270,0.1496220877884414,0.06714703142642975,1.239052534103394,0.3291118424897502,0.1490044749864495,0.2884054780006409,3.407311677932739,1.397140628087584,0.5586553013738776,0.8566690683364868,9.143086433410645,4.134179080710486,1.604500060243019
"GWAS-W22",29826,4.075904838600001,0.03700555488467216,0.9239169955253601,0.1955258041130145,0.1048102437257773,0.04547958076000214,1.109684824943542,0.2727417498920655,0.1424648031814483,0.07984586060047150,3.721810340881348,0.5816343818795392,0.3867561849359368,0.2693001627922058,4.172854423522949,1.305295032765004,0.5791128637684991,0.7723489403724670,7.496774196624756,3.205627533487093,1.256254622370500
"GWAS-W27",26752,3.655823987200000,0.03173002600669861,0.9331354498863220,0.1660312696380383,0.08856870749721993,0.02673318795859814,0.6385355591773987,0.1772832271424913,0.09161560404813823,0.05797289684414864,2.210299730300903,0.4475123610851043,0.2989016832069122,0.1942967921495438,3.778955459594727,1.264835819622066,0.5962667818703919,0.4386602342128754,6.835730552673340,2.503821628516915,1.131511585629128
"GWAS-W30",11638,1.590403691800000,0.04046199098229408,0.7977371215820313,0.1716164425245919,0.09004111602776060,0.04700648784637451,1.011216640472412,0.2475874368066148,0.1241636637143310,0.08570232987403870,2.304724216461182,0.4704588966357390,0.3093561331452231,0.2320871353149414,3.720036029815674,1.316458239878683,0.5928235903059164,0.7000726461410522,7.640913009643555,3.493439761146810,1.371331915553593
"GWAS-W35",9592,1.310805311200000,0.03095667995512486,0.6675113439559937,0.1401024631955106,0.08005225800668844,0.02601046487689018,0.4341108500957489,0.1281895353276286,0.06254230616604549,0.06008570641279221,1.111759901046753,0.3656337514195011,0.1855935660993276,0.2075831592082977,2.248207092285156,0.8752673560546855,0.3629759094283961,0.3053544163703918,5.059590339660645,1.649879336071273,0.6841122115287582
"GWAS-W42",17147,2.343242146700000,0.04052574187517166,0.4867340624332428,0.1555078527835560,0.07111023222294770,0.04260234534740448,0.5828191637992859,0.1895591722134461,0.07123055271734745,0.07905550301074982,1.226991176605225,0.3326215235478515,0.1463882656311438,0.2851936519145966,2.981145858764648,1.362287135633663,0.5029730120553314,0.8453108668327332,8.685799598693848,4.135379168582936,1.539060228907072
"GWAS-W43",9392,1.283474091200000,0.04939528927206993,0.4695069193840027,0.1721036349850814,0.07437205865744557,0.1001880243420601,0.9159450531005859,0.3499699951676269,0.1335034149549768,0.1063573658466339,1.108414888381958,0.3642528754503511,0.1573939088102610,0.3207892775535583,3.362174034118652,1.307610896347786,0.4675243794134702,0.9778543710708618,7.413761138916016,3.440094683522412,1.184318770100951
"GWAS-W44",948,0.1295499828000000,0.06698424369096756,0.5481562614440918,0.2668514933342797,0.1045793025401819,0.06670337170362473,0.4749363660812378,0.2359489375010195,0.08423806153892489,0.2381369471549988,1.997475862503052,0.9776893544486306,0.3376561415471184,0.3357433676719666,2.906204938888550,1.361709334239175,0.4873372304192823,0.9963738322257996,6.098021030426025,2.929544340897714,1.018746816363361
"GWAS-W7",26073,3.563034495300000,0.02914191223680973,0.5361561775207520,0.1166932357587537,0.05520777604811373,0.03997392952442169,0.8756157755851746,0.1883376744446742,0.08771809919970361,0.04566327482461929,1.557195425033569,0.3062500018991223,0.1712291106590795,0.2167035788297653,3.268731594085693,1.016822640831056,0.3800064687541425,0.5278857946395874,4.971123695373535,2.205994894336933,0.7493032890899486
"H20K0130",14978,2.046835065800000,0.03696404024958611,0.4834183752536774,0.1566492629692999,0.07958186111354616,0.06352585554122925,0.7074577212333679,0.2824682365600028,0.1291627358111507,0.06923554837703705,0.9637364745140076,0.3143445505671194,0.1536754702747626,0.2636382281780243,3.204342365264893,1.314473911560747,0.6519003257529888,0.8310292363166809,8.341787338256836,3.770637837012151,1.815786250155170
"H20K1173",7989,1.091745582900000,0.04100142046809196,0.5762804150581360,0.1641043445851064,0.08694357551494883,0.04402130097150803,0.4174382090568542,0.1812212481285264,0.07902637766226930,0.08945234119892120,1.076706528663635,0.3745036360003693,0.1954956783031691,0.2530390620231628,3.220534086227417,1.390800949233183,0.6755607709340747,0.7376340031623840,7.512350082397461,3.478933008834170,1.633619191398607
"H20K1176",10867,1.485041838700000,0.03759038075804710,0.5990210771560669,0.1780418094936279,0.09709888746676815,0.04183083772659302,0.6766685843467712,0.2205591384282714,0.1308671616090280,0.08742927014827728,1.422193288803101,0.4231946741872610,0.2548371816199633,0.2525084614753723,3.869531393051147,1.360378122325873,0.8142018241532937,0.7125247716903687,8.886680603027344,3.686276188273653,1.930070711349948
"H20K1180",19971,2.729158973100000,0.02838461846113205,0.5452734827995300,0.1302502952338125,0.07056065165698996,0.02333121933043003,0.3989297747612000,0.1091260990719890,0.05752852749372198,0.07339142262935638,1.228605151176453,0.3507731064544481,0.1824473877739773,0.2278741896152496,3.328713893890381,1.285273095237600,0.6325490433208492,0.7366244792938232,9.030099868774414,4.173180557629609,1.942918928406891
"H20K2807",8804,1.203120304400000,0.04377397894859314,0.5906844735145569,0.1989446163028546,0.09330609677457175,0.08545465767383575,1.211102604866028,0.4931829134463546,0.2630301869199201,0.08793837577104568,1.330713152885437,0.4541653983281425,0.2425718659185731,0.2803339958190918,4.127489089965820,1.719089310384376,0.9300446069443574,0.7908028960227966,8.562885284423828,3.839633054973750,1.868507049415837
"H20K2905",8991,1.228674995100000,0.01554069109261036,0.2249390035867691,0.05959570981970670,0.03480209804947725,0.01662369072437286,0.2392461001873016,0.06050663113348771,0.03243008051775679,0.06073427200317383,0.7423065900802612,0.2519175077310701,0.1205253766853862,0.06370104104280472,0.9388104677200317,0.3586707275612324,0.1757899668676439,0.5693894028663635,7.740922927856445,3.359532792898881,1.660363783161409
"Impulsion",4543,0.6208286623000000,0.05070002004504204,0.5097136497497559,0.1790596024694354,0.09048509069130649,0.07195660471916199,0.9420484900474548,0.3335530114969623,0.1710045183095884,0.1106671690940857,1.366497755050659,0.4600535844611142,0.2485846929922755,0.2624745965003967,4.190030097961426,1.637752359871977,0.8909222883871095,0.7273008823394775,8.917456626892090,3.796760355129972,1.910984069520475
"K005",22067,3.015590158700000,0.02992062270641327,1.312062621116638,0.1431106767889935,0.07467123121701522,0.02862638607621193,1.005739331245422,0.1492866133014097,0.08521270147159625,0.06987462937831879,2.339898824691772,0.3564897399204434,0.2048948134142373,0.2425451278686523,3.891678571701050,1.216890922642674,0.6609541726572025,0.6678650975227356,8.274742126464844,3.427623197505884,1.694015211188258
"K009",19022,2.599472334200000,0.02965923212468624,0.5637980699539185,0.1560402821337987,0.07781372298716636,0.02520585432648659,0.7806983590126038,0.1670814862480870,0.09932285428241275,0.06074113771319389,1.996999740600586,0.4075711849613162,0.2456066929551269,0.2383300065994263,3.764812469482422,1.297735539858474,0.7004285695637613,0.6769580245018005,8.452236175537109,3.527614348710693,1.745632292506492
"K011",7508,1.026013998800000,0.04975426569581032,0.4730958044528961,0.1873004909477766,0.08376550803165628,0.06493990123271942,0.9065760970115662,0.2845439662413594,0.1630674088413344,0.09862554073333740,1.798912882804871,0.4956952658683839,0.2900725869049848,0.2500711977481842,3.882349967956543,1.346629964154994,0.8243433335119429,0.7585648298263550,8.073611259460449,3.141866542585491,1.699211892555352
"K017",11633,1.589720411300000,0.02659173123538494,0.4210009574890137,0.1312791330956495,0.06197360537380266,0.02429407089948654,0.4180065691471100,0.1415819034710825,0.07192230107880623,0.05189716815948486,0.9729897975921631,0.2761027140070998,0.1521281626399676,0.2211265265941620,2.895458459854126,1.224264328701933,0.6152846310432276,0.4672827422618866,6.401573657989502,2.806992168721849,1.304772959873829
"K023",20513,2.803226579300000,0.01502808835357428,0.3021213710308075,0.06615341198806557,0.03399481545625087,0.01426404062658548,0.2395986914634705,0.07124470768478501,0.03606238537073062,0.04696446284651756,0.7813734412193298,0.2349070049573529,0.1209011520650540,0.05629827827215195,0.7859328389167786,0.3148931757972964,0.1565347256641285,0.5869905352592468,7.244521617889404,3.128759880451910,1.473465368165243
"K036",18023,2.462952890300000,0.03113308362662792,0.4861803650856018,0.1397775829274271,0.06579855831770638,0.04490206390619278,0.7545527815818787,0.2378047851475945,0.1133887907174139,0.05450399592518806,1.236083745956421,0.3120272837003394,0.1630321164377164,0.2538394331932068,3.000815629959106,1.311643185759665,0.5540940966040414,0.5541635155677795,7.217531681060791,3.058369704854615,1.325334373174559
"K053",12571,1.717903833100000,0.03923283889889717,0.5011078119277954,0.1673090914241356,0.07761396102885131,0.07447709143161774,1.124270439147949,0.3614357555112180,0.1794323060237767,0.07968387007713318,1.280202627182007,0.4099275052989590,0.2069075728425550,0.2593449056148529,3.327309608459473,1.330574578489648,0.6866388364554330,0.7302095293998718,7.308216094970703,3.456307663253552,1.626210193538101
"K054",20491,2.800220145100000,0.03312601149082184,0.7409488558769226,0.1620362865427281,0.07672077417256570,0.04958545416593552,0.9968948960304260,0.2729276236210137,0.1415500785664159,0.06776012480258942,1.553422451019287,0.4064204013834563,0.2160521626847918,0.2556727528572083,3.540334463119507,1.463409134147399,0.7055247929361075,0.6822876930236816,8.382613182067871,3.694184474441609,1.597677726028987
"K055",5296,0.7237307056000001,0.03735378012061119,0.5800791382789612,0.2069940115648724,0.1044176669437878,0.08498940616846085,1.111792206764221,0.4492603106483299,0.2197195692257310,0.08763037621974945,1.466741561889648,0.5195415265734373,0.2921943579852250,0.2591724395751953,3.406926155090332,1.493645502895882,0.7279158100972281,0.8338559865951538,8.068054199218750,3.604554001365724,1.628988627688221
"K058",20005,2.733805280500000,0.03158576413989067,0.6853454113006592,0.1761622723364228,0.09975896508236347,0.02970614098012447,1.474044442176819,0.2847018854506830,0.1903246028656472,0.06923520565032959,2.101868152618408,0.4513704134807292,0.3044068477810278,0.2654234766960144,4.431015491485596,1.462996285464042,0.8654059188555869,0.7599465847015381,8.780729293823242,3.580058946927706,1.810364535027129
"K066",17660,2.413346726000000,0.02465526573359966,0.4123011529445648,0.1194041092502478,0.06564314239684861,0.03787514567375183,0.6412757039070129,0.1828798666191399,0.1142155575395109,0.03611170500516891,0.7716262936592102,0.2167810459436674,0.1357067853930823,0.1749853044748306,2.964354276657104,0.9691147328250000,0.6041237526258596,0.4745550751686096,5.571884632110596,2.005364193707401,1.097954112931773
"K079",19874,2.715903331400000,0.03220151737332344,0.6382271647453308,0.1490318289775837,0.07845451163996138,0.03802547976374626,0.7306590080261230,0.2316003980564364,0.1284117908143722,0.07175374031066895,1.493566036224365,0.3568951016899485,0.2032393429170641,0.2358962148427963,3.933082580566406,1.469502904482281,0.7976399846308514,0.7488727569580078,8.806637763977051,3.941354274686779,1.873166158215069
"K180",5677,0.7757966797000000,0.01897415518760681,0.3799448609352112,0.09118135379434093,0.05711238518692265,0.02255071140825748,0.3377813696861267,0.1018171097738093,0.05584889958024366,0.05824736505746841,0.8030423521995544,0.2423812090439740,0.1223327799843194,0.09323070198297501,0.8881796598434448,0.3784858615875707,0.1724032227436503,0.7245699167251587,6.538956165313721,2.594157741179827,1.376911967975261
"K181",19380,2.648395218000000,0.03801506012678146,0.8859084844589233,0.2039754560426784,0.1127756225901365,0.04882584139704704,1.121400356292725,0.3056774340587273,0.1824544771168121,0.07647617906332016,2.651519536972046,0.4894008891997230,0.3153892233251239,0.2918456494808197,4.431633949279785,1.548741204992044,0.8602846825982097,0.8808999061584473,9.046854972839355,3.642930258799757,1.714802932935948
"K183",17184,2.348298422400000,0.03383807465434074,0.4813926815986633,0.1444298620461495,0.07708396664147457,0.04215828329324722,0.7837479114532471,0.2376884089581656,0.1306170210666408,0.07242503762245178,1.252691745758057,0.3327702935030630,0.1895232556497303,0.2197717130184174,3.846508502960205,1.440989154460364,0.8027671780391196,0.7375463843345642,9.225577354431152,4.086354824216613,2.050105231231580
"K186",5357,0.7320667277000000,0.04232285916805267,0.4873675704002380,0.1739164778748200,0.09043216994510138,0.04163465276360512,0.6993451714515686,0.2259622646604530,0.1211376116364737,0.08064202964305878,1.061820626258850,0.3437437619280298,0.2001273400646997,0.2248752713203430,3.514519453048706,1.432496395822290,0.7829508823667517,0.7509127855300903,8.875564575195313,3.968728068506004,2.013274263085357
"K197",20315,2.776168671500000,0.02766011655330658,0.5632230639457703,0.1635995310792893,0.08784186263822304,0.03353102505207062,0.9542402625083923,0.2451098856576009,0.1395822745195346,0.05092990025877953,2.066590547561646,0.3229729603470811,0.2076164635150732,0.2146657556295395,3.980362176895142,1.374853252127139,0.7590919784063143,0.5191701650619507,8.235605239868164,3.088822312631426,1.479770041732626
"K215",17677,2.415669879700000,0.02796678990125656,0.5252402424812317,0.1427478250410096,0.07420265997509796,0.03534397855401039,0.6710151433944702,0.2410966792205157,0.1226803312193902,0.06602545082569122,1.056548357009888,0.3508030172445227,0.1943209318968670,0.2158256322145462,3.608186244964600,1.324314689553788,0.6844267171192028,0.6750590205192566,9.780804634094238,4.267828325229364,2.053085980031295
"K219",18856,2.576787421600000,0.03820099309086800,0.5407716631889343,0.1810623691318493,0.07831996653700918,0.05502527952194214,1.017420768737793,0.3464378172624185,0.1693027839904636,0.07900681346654892,1.784149289131165,0.4728340983057318,0.2401033641706676,0.2490462660789490,3.929424047470093,1.461032579823267,0.7505706678358055,0.6716728210449219,8.223471641540527,3.649700918985245,1.711733416308570
"K233",16358,2.235420483800000,0.03243853151798248,0.5305936932563782,0.1752553019729111,0.09300838285383951,0.04137387499213219,0.8229553103446960,0.2269200121951775,0.1357655557815175,0.07795219868421555,1.488573074340820,0.4070965128803085,0.2505281422276922,0.2325711697340012,3.684834957122803,1.280872201499430,0.7627642531722959,0.7914853692054749,8.236232757568359,3.441585823264999,1.713194344050148
"K268",3180,0.4345663980000000,0.05200966447591782,0.4600005745887756,0.1779005606512323,0.07295571450409537,0.06637955456972122,0.7114073634147644,0.2837457986185385,0.1292273922043710,0.1028961241245270,1.272557497024536,0.4779319122433662,0.2202365693440169,0.2989123463630676,3.749135971069336,1.697686401309458,0.8180160004216300,0.8153324127197266,7.648167133331299,3.798028129470423,1.739487654469703
"K280",11860,1.620741346000000,0.03609938547015190,0.4522931873798370,0.1525305529622891,0.07487142298824023,0.06231012940406799,0.9161542654037476,0.3041953394996729,0.1662467304250360,0.07096770405769348,1.288211822509766,0.3600292793514355,0.2045395631956086,0.1994294226169586,2.863005638122559,1.138686990077037,0.6992940558050025,0.6444236040115356,8.389514923095703,3.455964230385439,2.013492400882882
"K286",11086,1.514969524600000,0.03481291979551315,0.4541125595569611,0.1521090632296147,0.07764907791707866,0.03729483857750893,0.6379572749137878,0.1653891137065025,0.09014837985122737,0.08123581111431122,1.165617942810059,0.3519791334151047,0.1941414310292665,0.2094698250293732,4.019263267517090,1.412794825877177,0.8590209533480390,0.6843078136444092,8.554428100585938,3.596657756765075,1.887654981277290
"K302",1664,0.2273957504000000,0.05686819553375244,0.3682371675968170,0.1523628430776835,0.06689738787488342,0.04786408692598343,0.5905105471611023,0.1828200357670610,0.1064791777393768,0.1465986669063568,1.653531670570374,0.4967265098284070,0.2864951043258568,0.2834913730621338,3.574845790863037,1.027522174319109,0.6612019837841603,0.7751402854919434,7.462579727172852,2.390279340880135,1.432454029793393
"K316",26838,3.667576411800000,0.03654264286160469,0.6203592419624329,0.1837895321852338,0.08432534379491263,0.06875742971897125,1.244339227676392,0.4626026242003663,0.2260366180898115,0.08971734344959259,1.756742238998413,0.5106989451633325,0.2542351392382374,0.3142145276069641,4.372939109802246,1.833839495304943,0.8582321795059554,0.9018885493278503,9.757413864135742,4.185838749875289,1.736399514248210
"K352",19096,2.609584885600000,0.03503262996673584,0.4942246079444885,0.1776271779017985,0.08836171647584007,0.05145657807588577,0.8386651873588562,0.2861810688537657,0.1452260997619676,0.08493665605783463,1.457356691360474,0.4793136198066601,0.2569441327494107,0.2947874963283539,4.146788120269775,1.634280210725298,0.7982937086159505,0.7991292476654053,8.772875785827637,3.946669581171030,1.679012612454487
"K353",23688,3.237109696800000,0.01539681758731604,0.4281514585018158,0.08220025011593379,0.05073675566415498,0.03006654605269432,0.7140328288078308,0.1659815114465496,0.08838271694811198,0.02435928583145142,0.7754915356636047,0.1446917480616919,0.08666540077269694,0.1406881064176559,2.802045345306396,0.9846395487107305,0.4785228804366616,0.4404850602149963,5.317063331604004,2.255882233987687,0.9776720895679405
"K354",16395,2.240476759500000,0.04281492158770561,0.8267775177955627,0.2099124688972110,0.1019767721956265,0.05797198042273521,1.006593585014343,0.3293847827553822,0.1617149717464831,0.09377047419548035,2.257220268249512,0.6122616959571588,0.3533610554697127,0.2795560956001282,4.492825508117676,1.656172993823717,0.8319016777489081,0.8329494595527649,8.773108482360840,3.742875768455585,1.714260093548958
"K359",19971,2.729158973100000,0.01072064228355885,0.2686162590980530,0.05361518743407619,0.03138257596806764,0.01324986666440964,0.3506388366222382,0.07025515872169598,0.03699283911225770,0.04418595507740974,1.073236465454102,0.2452648293086496,0.1200742859742661,0.07552700489759445,1.025537371635437,0.3482105183670621,0.1630450021817744,0.6727108955383301,7.200160980224609,2.955701024335575,1.363868146393211
"K383",11160,1.525082076000000,0.05104571580886841,0.8122018575668335,0.2257492579412931,0.1097451138538018,0.05472041293978691,0.8689114451408386,0.2750929751823987,0.1456862832995915,0.1052421927452087,2.146441221237183,0.6600447727761179,0.3647232794223941,0.2763592302799225,4.395941734313965,1.555197541113930,0.8520184093133338,0.7310479879379272,8.081390380859375,3.397093927737419,1.688768900940786
"K402",13504,1.845403974400000,0.04981511458754539,0.7871733307838440,0.2431822381781246,0.1204871996594399,0.06290804594755173,1.191436529159546,0.3684363403480053,0.1877801704058045,0.1150574386119843,2.270335197448730,0.6931171419106696,0.3716669086614388,0.2860125005245209,4.451653003692627,1.573230801026614,0.8351784003341918,0.8288089036941528,8.970696449279785,3.554590546759949,1.738325993032583
"K403",8384,1.145724742400000,0.04920005425810814,0.7611066102981567,0.2230081008840531,0.1130631472945907,0.06542117148637772,1.220821261405945,0.3463882967093888,0.2218355009188500,0.09678509086370468,1.884187340736389,0.5577857136194956,0.3475288397928062,0.2772935628890991,4.781995296478271,1.598160616548746,0.9919147153210085,0.7513858079910278,8.952041625976563,3.597764657483301,1.976549831029054
